txn_id,date,period,doc_type,doc_id,gl_account,gl_account_name,statement_section,counterparty_id,counterparty_name,counterparty_type,segment,category,sku,description,quantity,unit_price,amount,signed_amount,memo
TXN-0015111,2026-04-27,2026-04,INVOICE,SO-202604-01047,4000,Product Revenue,Revenue,CUST-039,Hartwell Kitchen,customer,Institutional,Smallwares,SKU-1024,Sheet Pan,52,25.94,1348.88,1348.88,
TXN-0015112,2026-04-27,2026-04,INVOICE,SO-202604-01047,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1024,COGS - Sheet Pan,52,15.3462,798.0,-798.0,
TXN-0015113,2026-04-27,2026-04,INVOICE,SO-202604-01047,4000,Product Revenue,Revenue,CUST-039,Hartwell Kitchen,customer,Institutional,Disposables,SKU-1036,Foil Roll,72,28.8523,2077.37,2077.37,
TXN-0015114,2026-04-27,2026-04,INVOICE,SO-202604-01047,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1036,COGS - Foil Roll,72,18.901,1360.88,-1360.88,
TXN-0015115,2026-04-27,2026-04,INVOICE,SO-202604-01047,4000,Product Revenue,Revenue,CUST-039,Hartwell Kitchen,customer,Institutional,Smallwares,SKU-1025,Chef Knife,52,72.0217,3745.13,3745.13,
TXN-0015116,2026-04-27,2026-04,INVOICE,SO-202604-01047,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Institutional,Smallwares,SKU-1025,COGS - Chef Knife,52,42.8065,2225.94,-2225.94,
TXN-0015117,2026-04-27,2026-04,INVOICE,SO-202604-01047,4000,Product Revenue,Revenue,CUST-039,Hartwell Kitchen,customer,Institutional,Disposables,SKU-1036,Foil Roll,90,28.2347,2541.12,2541.12,
TXN-0015118,2026-04-27,2026-04,INVOICE,SO-202604-01047,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1036,COGS - Foil Roll,90,18.6811,1681.3,-1681.3,
TXN-0015119,2026-04-27,2026-04,INVOICE,SO-202604-01047,4000,Product Revenue,Revenue,CUST-039,Hartwell Kitchen,customer,Institutional,Cooking Equipment,SKU-1010,Convection Oven,4,6142.3342,24569.34,24569.34,
TXN-0015120,2026-04-27,2026-04,INVOICE,SO-202604-01047,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Institutional,Cooking Equipment,SKU-1010,COGS - Convection Oven,4,4816.3569,19265.43,-19265.43,
TXN-0015121,2026-04-05,2026-04,INVOICE,SO-202604-01048,4000,Product Revenue,Revenue,CUST-040,Marlow Hospitality Group,customer,Restaurant Group,Disposables,SKU-1040,Portion Cup,98,51.7401,5070.53,5070.53,
TXN-0015122,2026-04-05,2026-04,INVOICE,SO-202604-01048,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1040,COGS - Portion Cup,98,34.3591,3367.19,-3367.19,
TXN-0015123,2026-04-05,2026-04,INVOICE,SO-202604-01048,4000,Product Revenue,Revenue,CUST-040,Marlow Hospitality Group,customer,Restaurant Group,Refrigeration,SKU-1003,Walk-In Cooler Panel,1,6301.3458,6301.35,6301.35,
TXN-0015124,2026-04-05,2026-04,INVOICE,SO-202604-01048,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Restaurant Group,Refrigeration,SKU-1003,COGS - Walk-In Cooler Panel,1,5038.4169,5038.42,-5038.42,
TXN-0015125,2026-04-05,2026-04,INVOICE,SO-202604-01048,4000,Product Revenue,Revenue,CUST-040,Marlow Hospitality Group,customer,Restaurant Group,Smallwares,SKU-1032,Storage Container,14,16.8459,235.84,235.84,
TXN-0015126,2026-04-05,2026-04,INVOICE,SO-202604-01048,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Restaurant Group,Smallwares,SKU-1032,COGS - Storage Container,14,10.0178,140.25,-140.25,
TXN-0015127,2026-04-05,2026-04,INVOICE,SO-202604-01048,4000,Product Revenue,Revenue,CUST-040,Marlow Hospitality Group,customer,Restaurant Group,Disposables,SKU-1035,Paper Cup Sleeve,86,28.7281,2470.61,2470.61,
TXN-0015128,2026-04-05,2026-04,INVOICE,SO-202604-01048,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Restaurant Group,Disposables,SKU-1035,COGS - Paper Cup Sleeve,86,18.8743,1623.19,-1623.19,
TXN-0015129,2026-04-05,2026-04,INVOICE,SO-202604-01048,4000,Product Revenue,Revenue,CUST-040,Marlow Hospitality Group,customer,Restaurant Group,Cooking Equipment,SKU-1015,Induction Range,2,5807.209,11614.42,11614.42,
TXN-0015130,2026-04-05,2026-04,INVOICE,SO-202604-01048,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Restaurant Group,Cooking Equipment,SKU-1015,COGS - Induction Range,2,4523.2531,9046.51,-9046.51,
TXN-0015131,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Cooking Equipment,SKU-1010,Convection Oven,1,5996.6173,5996.62,5996.62,
TXN-0015132,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Distributor Resale,Cooking Equipment,SKU-1010,COGS - Convection Oven,1,4732.3784,4732.38,-4732.38,
TXN-0015133,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Smallwares,SKU-1029,Cutting Board,14,28.4086,397.72,397.72,
TXN-0015134,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1029,COGS - Cutting Board,14,16.7228,234.12,-234.12,
TXN-0015135,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Refrigeration,SKU-1005,Prep Table Refrigerator,1,7425.7657,7425.77,7425.77,
TXN-0015136,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Distributor Resale,Refrigeration,SKU-1005,COGS - Prep Table Refrigerator,1,5910.6913,5910.69,-5910.69,
TXN-0015137,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Disposables,SKU-1035,Paper Cup Sleeve,56,26.6738,1493.73,1493.73,
TXN-0015138,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Distributor Resale,Disposables,SKU-1035,COGS - Paper Cup Sleeve,56,17.5783,984.39,-984.39,
TXN-0015139,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Smallwares,SKU-1029,Cutting Board,75,27.3324,2049.93,2049.93,
TXN-0015140,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1029,COGS - Cutting Board,75,16.1839,1213.79,-1213.79,
TXN-0015141,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Smallwares,SKU-1027,Tongs,33,132.0713,4358.35,4358.35,
TXN-0015142,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1027,COGS - Tongs,33,77.7778,2566.67,-2566.67,
TXN-0015143,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Disposables,SKU-1035,Paper Cup Sleeve,37,26.6346,985.48,985.48,
TXN-0015144,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Distributor Resale,Disposables,SKU-1035,COGS - Paper Cup Sleeve,37,17.8255,659.54,-659.54,
TXN-0015145,2026-04-27,2026-04,INVOICE,SO-202604-01049,4000,Product Revenue,Revenue,CUST-041,Quarry Dining Co,customer,Distributor Resale,Beverage Equipment,SKU-1017,Espresso Machine,5,2388.0553,11940.28,11940.28,
TXN-0015146,2026-04-27,2026-04,INVOICE,SO-202604-01049,5000,Product COGS,COGS,VEND-003,Aurelio Beverage Systems,vendor,Distributor Resale,Beverage Equipment,SKU-1017,COGS - Espresso Machine,5,1751.6579,8758.29,-8758.29,
TXN-0015147,2026-04-19,2026-04,INVOICE,SO-202604-01050,4000,Product Revenue,Revenue,CUST-042,Tarleton Grill,customer,Independent Restaurant,Smallwares,SKU-1032,Storage Container,23,16.9859,390.68,390.68,
TXN-0015148,2026-04-19,2026-04,INVOICE,SO-202604-01050,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1032,COGS - Storage Container,23,10.1006,232.31,-232.31,
TXN-0015149,2026-04-19,2026-04,INVOICE,SO-202604-01050,4000,Product Revenue,Revenue,CUST-042,Tarleton Grill,customer,Independent Restaurant,Smallwares,SKU-1023,Sauce Pan,74,110.3911,8168.94,8168.94,
TXN-0015150,2026-04-19,2026-04,INVOICE,SO-202604-01050,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1023,COGS - Sauce Pan,74,64.3289,4760.34,-4760.34,
TXN-0015151,2026-04-19,2026-04,INVOICE,SO-202604-01050,4000,Product Revenue,Revenue,CUST-042,Tarleton Grill,customer,Independent Restaurant,Disposables,SKU-1036,Foil Roll,30,28.833,864.99,864.99,
TXN-0015152,2026-04-19,2026-04,INVOICE,SO-202604-01050,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1036,COGS - Foil Roll,30,19.2607,577.82,-577.82,
TXN-0015153,2026-04-19,2026-04,INVOICE,SO-202604-01050,4000,Product Revenue,Revenue,CUST-042,Tarleton Grill,customer,Independent Restaurant,Disposables,SKU-1033,Takeout Container,70,46.2958,3240.71,3240.71,
TXN-0015154,2026-04-19,2026-04,INVOICE,SO-202604-01050,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1033,COGS - Takeout Container,70,30.8518,2159.63,-2159.63,
TXN-0015155,2026-04-19,2026-04,INVOICE,SO-202604-01050,4000,Product Revenue,Revenue,CUST-042,Tarleton Grill,customer,Independent Restaurant,Disposables,SKU-1037,Glove Case,91,52.7803,4803.01,4803.01,
TXN-0015156,2026-04-19,2026-04,INVOICE,SO-202604-01050,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1037,COGS - Glove Case,91,34.6543,3153.55,-3153.55,
TXN-0015157,2026-04-19,2026-04,INVOICE,SO-202604-01050,4000,Product Revenue,Revenue,CUST-042,Tarleton Grill,customer,Independent Restaurant,Smallwares,SKU-1025,Chef Knife,44,79.937,3517.23,3517.23,
TXN-0015158,2026-04-19,2026-04,INVOICE,SO-202604-01050,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Independent Restaurant,Smallwares,SKU-1025,COGS - Chef Knife,44,47.6706,2097.51,-2097.51,
TXN-0015159,2026-04-19,2026-04,INVOICE,SO-202604-01050,4000,Product Revenue,Revenue,CUST-042,Tarleton Grill,customer,Independent Restaurant,Janitorial & Chemicals,SKU-1042,Sanitizer Tablets,63,64.9389,4091.15,4091.15,
TXN-0015160,2026-04-19,2026-04,INVOICE,SO-202604-01050,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Independent Restaurant,Janitorial & Chemicals,SKU-1042,COGS - Sanitizer Tablets,63,40.4983,2551.4,-2551.4,
TXN-0015161,2026-04-08,2026-04,INVOICE,SO-202604-01051,4000,Product Revenue,Revenue,CUST-043,Quarry Provisions,customer,Independent Restaurant,Beverage Equipment,SKU-1022,Draft Beer Cooler,4,3212.9102,12851.64,12851.64,
TXN-0015162,2026-04-08,2026-04,INVOICE,SO-202604-01051,5000,Product COGS,COGS,VEND-003,Aurelio Beverage Systems,vendor,Independent Restaurant,Beverage Equipment,SKU-1022,COGS - Draft Beer Cooler,4,2371.5405,9486.16,-9486.16,
TXN-0015163,2026-04-08,2026-04,INVOICE,SO-202604-01051,4000,Product Revenue,Revenue,CUST-043,Quarry Provisions,customer,Independent Restaurant,Beverage Equipment,SKU-1020,Juice Dispenser,1,2240.8442,2240.84,2240.84,
TXN-0015164,2026-04-08,2026-04,INVOICE,SO-202604-01051,5000,Product COGS,COGS,VEND-003,Aurelio Beverage Systems,vendor,Independent Restaurant,Beverage Equipment,SKU-1020,COGS - Juice Dispenser,1,1642.5545,1642.55,-1642.55,
TXN-0015165,2026-04-08,2026-04,INVOICE,SO-202604-01051,4000,Product Revenue,Revenue,CUST-043,Quarry Provisions,customer,Independent Restaurant,Cooking Equipment,SKU-1014,Combi Oven,1,897.9699,897.97,897.97,
TXN-0015166,2026-04-08,2026-04,INVOICE,SO-202604-01051,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Independent Restaurant,Cooking Equipment,SKU-1014,COGS - Combi Oven,1,699.9788,699.98,-699.98,
TXN-0015167,2026-04-08,2026-04,INVOICE,SO-202604-01051,4000,Product Revenue,Revenue,CUST-043,Quarry Provisions,customer,Independent Restaurant,Disposables,SKU-1033,Takeout Container,29,46.7811,1356.65,1356.65,
TXN-0015168,2026-04-08,2026-04,INVOICE,SO-202604-01051,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1033,COGS - Takeout Container,29,31.0087,899.25,-899.25,
TXN-0015169,2026-04-08,2026-04,INVOICE,SO-202604-01051,4000,Product Revenue,Revenue,CUST-043,Quarry Provisions,customer,Independent Restaurant,Cooking Equipment,SKU-1011,Countertop Griddle,2,1679.2416,3358.48,3358.48,
TXN-0015170,2026-04-08,2026-04,INVOICE,SO-202604-01051,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Independent Restaurant,Cooking Equipment,SKU-1011,COGS - Countertop Griddle,2,1309.0766,2618.15,-2618.15,
TXN-0015171,2026-04-08,2026-04,INVOICE,SO-202604-01051,4000,Product Revenue,Revenue,CUST-043,Quarry Provisions,customer,Independent Restaurant,Disposables,SKU-1037,Glove Case,116,57.1179,6625.68,6625.68,
TXN-0015172,2026-04-08,2026-04,INVOICE,SO-202604-01051,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Independent Restaurant,Disposables,SKU-1037,COGS - Glove Case,116,37.5834,4359.68,-4359.68,
TXN-0015173,2026-04-08,2026-04,INVOICE,SO-202604-01051,4000,Product Revenue,Revenue,CUST-043,Quarry Provisions,customer,Independent Restaurant,Cooking Equipment,SKU-1012,Deep Fryer,4,3828.2232,15312.89,15312.89,
TXN-0015174,2026-04-08,2026-04,INVOICE,SO-202604-01051,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Independent Restaurant,Cooking Equipment,SKU-1012,COGS - Deep Fryer,4,3014.6145,12058.46,-12058.46,
TXN-0015175,2026-04-09,2026-04,INVOICE,SO-202604-01052,4000,Product Revenue,Revenue,CUST-044,Fairhaven Provisions,customer,Distributor Resale,Disposables,SKU-1038,Deli Paper,136,33.3035,4529.28,4529.28,
TXN-0015176,2026-04-09,2026-04,INVOICE,SO-202604-01052,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Distributor Resale,Disposables,SKU-1038,COGS - Deli Paper,136,22.2231,3022.35,-3022.35,
TXN-0015177,2026-04-09,2026-04,INVOICE,SO-202604-01052,4000,Product Revenue,Revenue,CUST-044,Fairhaven Provisions,customer,Distributor Resale,Smallwares,SKU-1028,Hotel Pan,42,118.793,4989.31,4989.31,
TXN-0015178,2026-04-09,2026-04,INVOICE,SO-202604-01052,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1028,COGS - Hotel Pan,42,69.9009,2935.84,-2935.84,
TXN-0015179,2026-04-09,2026-04,INVOICE,SO-202604-01052,4000,Product Revenue,Revenue,CUST-044,Fairhaven Provisions,customer,Distributor Resale,Smallwares,SKU-1026,Mixing Bowl Set,31,108.6245,3367.36,3367.36,
TXN-0015180,2026-04-09,2026-04,INVOICE,SO-202604-01052,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1026,COGS - Mixing Bowl Set,31,64.9243,2012.65,-2012.65,
TXN-0015181,2026-04-09,2026-04,INVOICE,SO-202604-01052,4000,Product Revenue,Revenue,CUST-044,Fairhaven Provisions,customer,Distributor Resale,Smallwares,SKU-1027,Tongs,76,136.4428,10369.66,10369.66,
TXN-0015182,2026-04-09,2026-04,INVOICE,SO-202604-01052,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Distributor Resale,Smallwares,SKU-1027,COGS - Tongs,76,80.888,6147.49,-6147.49,
TXN-0015183,2026-04-09,2026-04,INVOICE,SO-202604-01052,4000,Product Revenue,Revenue,CUST-044,Fairhaven Provisions,customer,Distributor Resale,Cooking Equipment,SKU-1015,Induction Range,2,6024.3473,12048.69,12048.69,
TXN-0015184,2026-04-09,2026-04,INVOICE,SO-202604-01052,5000,Product COGS,COGS,VEND-002,Kettleworks Manufacturing,vendor,Distributor Resale,Cooking Equipment,SKU-1015,COGS - Induction Range,2,4722.6743,9445.35,-9445.35,
TXN-0015185,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Disposables,SKU-1037,Glove Case,44,59.0785,2599.45,2599.45,
TXN-0015186,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Hotel & Hospitality,Disposables,SKU-1037,COGS - Glove Case,44,38.9099,1712.04,-1712.04,
TXN-0015187,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Janitorial & Chemicals,SKU-1043,Floor Cleaner,24,166.5202,3996.48,3996.48,
TXN-0015188,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Hotel & Hospitality,Janitorial & Chemicals,SKU-1043,COGS - Floor Cleaner,24,103.0969,2474.33,-2474.33,
TXN-0015189,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Smallwares,SKU-1031,Ladle,19,110.7972,2105.15,2105.15,
TXN-0015190,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Hotel & Hospitality,Smallwares,SKU-1031,COGS - Ladle,19,65.1544,1237.93,-1237.93,
TXN-0015191,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Disposables,SKU-1037,Glove Case,102,55.8565,5697.36,5697.36,
TXN-0015192,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Hotel & Hospitality,Disposables,SKU-1037,COGS - Glove Case,102,37.2465,3799.14,-3799.14,
TXN-0015193,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Disposables,SKU-1037,Glove Case,121,58.3501,7060.36,7060.36,
TXN-0015194,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Hotel & Hospitality,Disposables,SKU-1037,COGS - Glove Case,121,38.6399,4675.42,-4675.42,
TXN-0015195,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Janitorial & Chemicals,SKU-1046,Trash Liner Case,54,149.4766,8071.74,8071.74,
TXN-0015196,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Hotel & Hospitality,Janitorial & Chemicals,SKU-1046,COGS - Trash Liner Case,54,91.5249,4942.35,-4942.35,
TXN-0015197,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Smallwares,SKU-1027,Tongs,15,126.921,1903.82,1903.82,
TXN-0015198,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-004,Halverson Smallwares,vendor,Hotel & Hospitality,Smallwares,SKU-1027,COGS - Tongs,15,74.7084,1120.63,-1120.63,
TXN-0015199,2026-04-28,2026-04,INVOICE,SO-202604-01053,4000,Product Revenue,Revenue,CUST-045,Weldon Grill,customer,Hotel & Hospitality,Disposables,SKU-1036,Foil Roll,48,28.9554,1389.86,1389.86,
TXN-0015200,2026-04-28,2026-04,INVOICE,SO-202604-01053,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Hotel & Hospitality,Disposables,SKU-1036,COGS - Foil Roll,48,19.0275,913.32,-913.32,
TXN-0015201,2026-04-09,2026-04,INVOICE,SO-202604-01054,4000,Product Revenue,Revenue,CUST-046,Fairhaven Bistro,customer,Institutional,Janitorial & Chemicals,SKU-1041,Degreaser Concentrate,65,33.248,2161.12,2161.12,
TXN-0015202,2026-04-09,2026-04,INVOICE,SO-202604-01054,5000,Product COGS,COGS,VEND-006,Clearline Chemical Co,vendor,Institutional,Janitorial & Chemicals,SKU-1041,COGS - Degreaser Concentrate,65,20.4302,1327.96,-1327.96,
TXN-0015203,2026-04-09,2026-04,INVOICE,SO-202604-01054,4000,Product Revenue,Revenue,CUST-046,Fairhaven Bistro,customer,Institutional,Disposables,SKU-1036,Foil Roll,83,29.591,2456.05,2456.05,
TXN-0015204,2026-04-09,2026-04,INVOICE,SO-202604-01054,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1036,COGS - Foil Roll,83,19.385,1608.96,-1608.96,
TXN-0015205,2026-04-09,2026-04,INVOICE,SO-202604-01054,4000,Product Revenue,Revenue,CUST-046,Fairhaven Bistro,customer,Institutional,Disposables,SKU-1039,Straw Case,34,54.238,1844.09,1844.09,
TXN-0015206,2026-04-09,2026-04,INVOICE,SO-202604-01054,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1039,COGS - Straw Case,34,35.4811,1206.36,-1206.36,
TXN-0015207,2026-04-09,2026-04,INVOICE,SO-202604-01054,4000,Product Revenue,Revenue,CUST-046,Fairhaven Bistro,customer,Institutional,Refrigeration,SKU-1004,Blast Chiller,2,4635.0357,9270.07,9270.07,
TXN-0015208,2026-04-09,2026-04,INVOICE,SO-202604-01054,5000,Product COGS,COGS,VEND-001,Northline Cold Systems,vendor,Institutional,Refrigeration,SKU-1004,COGS - Blast Chiller,2,3669.752,7339.5,-7339.5,
TXN-0015209,2026-04-09,2026-04,INVOICE,SO-202604-01054,4000,Product Revenue,Revenue,CUST-046,Fairhaven Bistro,customer,Institutional,Disposables,SKU-1033,Takeout Container,69,45.3689,3130.46,3130.46,
TXN-0015210,2026-04-09,2026-04,INVOICE,SO-202604-01054,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1033,COGS - Takeout Container,69,29.7396,2052.03,-2052.03,
TXN-0015211,2026-04-09,2026-04,INVOICE,SO-202604-01054,4000,Product Revenue,Revenue,CUST-046,Fairhaven Bistro,customer,Institutional,Disposables,SKU-1033,Takeout Container,11,44.3503,487.85,487.85,
TXN-0015212,2026-04-09,2026-04,INVOICE,SO-202604-01054,5000,Product COGS,COGS,VEND-005,Pinepoint Paper & Pack,vendor,Institutional,Disposables,SKU-1033,COGS - Takeout Container,11,29.1738,320.91,-320.91,
